Class	ComplexID	E1	E1E2	E2	complexName
1	667	Q16531	Q16531Q9UBW8	Q9UBW8	CSA-POLIIa complex
1	667	Q16531	Q16531Q9UNS2	Q9UNS2	CSA-POLIIa complex
1	667	Q7L5N1	Q7L5N1Q92905	Q92905	CSA-POLIIa complex
1	667	Q7L5N1	Q7L5N1Q99627	Q99627	CSA-POLIIa complex
1	667	Q7L5N1	Q7L5N1Q9BT78	Q9BT78	CSA-POLIIa complex
1	667	Q7L5N1	Q7L5N1Q9UBW8	Q9UBW8	CSA-POLIIa complex
1	667	Q7L5N1	Q7L5N1Q9UNS2	Q9UNS2	CSA-POLIIa complex
1	667	Q92905	Q92905Q99627	Q99627	CSA-POLIIa complex
1	667	Q92905	Q92905Q9BT78	Q9BT78	CSA-POLIIa complex
1	667	Q92905	Q92905Q9UBW8	Q9UBW8	CSA-POLIIa complex
1	667	Q92905	Q92905Q9UNS2	Q9UNS2	CSA-POLIIa complex
1	667	Q99627	Q99627Q9BT78	Q9BT78	CSA-POLIIa complex
1	667	Q99627	Q99627Q9UBW8	Q9UBW8	CSA-POLIIa complex
1	667	Q99627	Q99627Q9UNS2	Q9UNS2	CSA-POLIIa complex
1	667	Q9BT78	Q9BT78Q9UBW8	Q9UBW8	CSA-POLIIa complex
1	667	Q9BT78	Q9BT78Q9UNS2	Q9UNS2	CSA-POLIIa complex
1	667	Q9UBW8	Q9UBW8Q9UNS2	Q9UNS2	CSA-POLIIa complex
1	668	P62877	P62877P63208	P63208	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
1	668	P62877	P62877Q13616	Q13616	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
1	668	P62877	P62877Q5XUX0	Q5XUX0	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
1	668	P63208	P63208Q13616	Q13616	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
1	668	P63208	P63208Q5XUX0	Q5XUX0	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
1	668	Q13616	Q13616Q5XUX0	Q5XUX0	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
1	669	O00161	O00161P23763	P23763	SNARE complex (STX4, SNAP23, VAMP1)
1	669	O00161	O00161Q12846	Q12846	SNARE complex (STX4, SNAP23, VAMP1)
1	669	P23763	P23763Q12846	Q12846	SNARE complex (STX4, SNAP23, VAMP1)
1	670	O00161	O00161P63027	P63027	SNARE complex (STX4, SNAP23, VAMP2)
1	670	O00161	O00161Q12846	Q12846	SNARE complex (STX4, SNAP23, VAMP2)
1	670	P63027	P63027Q12846	Q12846	SNARE complex (STX4, SNAP23, VAMP2)
1	671	O00422	O00422O75446	O75446	SIN3 complex
1	671	O00422	O00422Q09028	Q09028	SIN3 complex
1	671	O00422	O00422Q13547	Q13547	SIN3 complex
1	671	O00422	O00422Q16576	Q16576	SIN3 complex
1	671	O00422	O00422Q92769	Q92769	SIN3 complex
1	671	O00422	O00422Q96ST3	Q96ST3	SIN3 complex
1	671	O75446	O75446Q09028	Q09028	SIN3 complex
1	671	O75446	O75446Q13547	Q13547	SIN3 complex
1	671	O75446	O75446Q16576	Q16576	SIN3 complex
1	671	O75446	O75446Q92769	Q92769	SIN3 complex
1	671	O75446	O75446Q96ST3	Q96ST3	SIN3 complex
1	671	Q09028	Q09028Q13547	Q13547	SIN3 complex
1	671	Q09028	Q09028Q16576	Q16576	SIN3 complex
1	671	Q09028	Q09028Q92769	Q92769	SIN3 complex
1	671	Q09028	Q09028Q96ST3	Q96ST3	SIN3 complex
1	671	Q13547	Q13547Q16576	Q16576	SIN3 complex
1	671	Q13547	Q13547Q92769	Q92769	SIN3 complex
1	671	Q13547	Q13547Q96ST3	Q96ST3	SIN3 complex
1	671	Q16576	Q16576Q92769	Q92769	SIN3 complex
1	671	Q16576	Q16576Q96ST3	Q96ST3	SIN3 complex
1	671	Q92769	Q92769Q96ST3	Q96ST3	SIN3 complex
1	672	P23763	P23763P51809	P51809	SNARE complex (STX4, VAMP1, VAMP7)
1	672	P23763	P23763Q12846	Q12846	SNARE complex (STX4, VAMP1, VAMP7)
1	672	P51809	P51809Q12846	Q12846	SNARE complex (STX4, VAMP1, VAMP7)
1	677	O00422	O00422O75446	O75446	SIN3-ING1b complex I
1	677	O00422	O00422Q09028	Q09028	SIN3-ING1b complex I
1	677	O00422	O00422Q13547	Q13547	SIN3-ING1b complex I
1	677	O00422	O00422Q16576	Q16576	SIN3-ING1b complex I
1	677	O00422	O00422Q4LE39	Q4LE39	SIN3-ING1b complex I
1	677	O00422	O00422Q92769	Q92769	SIN3-ING1b complex I
1	677	O00422	O00422Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	O00422	O00422Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	O75446	O75446Q09028	Q09028	SIN3-ING1b complex I
1	677	O75446	O75446Q13547	Q13547	SIN3-ING1b complex I
1	677	O75446	O75446Q16576	Q16576	SIN3-ING1b complex I
1	677	O75446	O75446Q4LE39	Q4LE39	SIN3-ING1b complex I
1	677	O75446	O75446Q92769	Q92769	SIN3-ING1b complex I
1	677	O75446	O75446Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	O75446	O75446Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	Q09028	Q09028Q13547	Q13547	SIN3-ING1b complex I
1	677	Q09028	Q09028Q16576	Q16576	SIN3-ING1b complex I
1	677	Q09028	Q09028Q4LE39	Q4LE39	SIN3-ING1b complex I
1	677	Q09028	Q09028Q92769	Q92769	SIN3-ING1b complex I
1	677	Q09028	Q09028Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	Q09028	Q09028Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	Q13547	Q13547Q16576	Q16576	SIN3-ING1b complex I
1	677	Q13547	Q13547Q4LE39	Q4LE39	SIN3-ING1b complex I
1	677	Q13547	Q13547Q92769	Q92769	SIN3-ING1b complex I
1	677	Q13547	Q13547Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	Q13547	Q13547Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	Q16576	Q16576Q4LE39	Q4LE39	SIN3-ING1b complex I
1	677	Q16576	Q16576Q92769	Q92769	SIN3-ING1b complex I
1	677	Q16576	Q16576Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	Q16576	Q16576Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	Q4LE39	Q4LE39Q92769	Q92769	SIN3-ING1b complex I
1	677	Q4LE39	Q4LE39Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	Q4LE39	Q4LE39Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	Q92769	Q92769Q96ST3	Q96ST3	SIN3-ING1b complex I
1	677	Q92769	Q92769Q9UK53	Q9UK53	SIN3-ING1b complex I
1	677	Q96ST3	Q96ST3Q9UK53	Q9UK53	SIN3-ING1b complex I
1	678	O00422	O00422O14497	O14497	SIN3-ING1b complex II
1	678	O00422	O00422O75446	O75446	SIN3-ING1b complex II
1	678	O00422	O00422O96019	O96019	SIN3-ING1b complex II
1	678	O00422	O00422P51532	P51532	SIN3-ING1b complex II
1	678	O00422	O00422Q09028	Q09028	SIN3-ING1b complex II
1	678	O00422	O00422Q12824	Q12824	SIN3-ING1b complex II
1	678	O00422	O00422Q13547	Q13547	SIN3-ING1b complex II
1	678	O00422	O00422Q16576	Q16576	SIN3-ING1b complex II
1	678	O00422	O00422Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	O00422	O00422Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	O00422	O00422Q92769	Q92769	SIN3-ING1b complex II
1	678	O00422	O00422Q92922	Q92922	SIN3-ING1b complex II
1	678	O00422	O00422Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	O00422	O00422Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	O00422	O00422Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	O14497	O14497O75446	O75446	SIN3-ING1b complex II
1	678	O14497	O14497O96019	O96019	SIN3-ING1b complex II
1	678	O14497	O14497P51532	P51532	SIN3-ING1b complex II
1	678	O14497	O14497Q09028	Q09028	SIN3-ING1b complex II
1	678	O14497	O14497Q12824	Q12824	SIN3-ING1b complex II
1	678	O14497	O14497Q13547	Q13547	SIN3-ING1b complex II
1	678	O14497	O14497Q16576	Q16576	SIN3-ING1b complex II
1	678	O14497	O14497Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	O14497	O14497Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	O14497	O14497Q92769	Q92769	SIN3-ING1b complex II
1	678	O14497	O14497Q92922	Q92922	SIN3-ING1b complex II
1	678	O14497	O14497Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	O14497	O14497Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	O14497	O14497Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	O75446	O75446O96019	O96019	SIN3-ING1b complex II
1	678	O75446	O75446P51532	P51532	SIN3-ING1b complex II
1	678	O75446	O75446Q09028	Q09028	SIN3-ING1b complex II
1	678	O75446	O75446Q12824	Q12824	SIN3-ING1b complex II
1	678	O75446	O75446Q13547	Q13547	SIN3-ING1b complex II
1	678	O75446	O75446Q16576	Q16576	SIN3-ING1b complex II
1	678	O75446	O75446Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	O75446	O75446Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	O75446	O75446Q92769	Q92769	SIN3-ING1b complex II
1	678	O75446	O75446Q92922	Q92922	SIN3-ING1b complex II
1	678	O75446	O75446Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	O75446	O75446Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	O75446	O75446Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	O96019	O96019P51532	P51532	SIN3-ING1b complex II
1	678	O96019	O96019Q09028	Q09028	SIN3-ING1b complex II
1	678	O96019	O96019Q12824	Q12824	SIN3-ING1b complex II
1	678	O96019	O96019Q13547	Q13547	SIN3-ING1b complex II
1	678	O96019	O96019Q16576	Q16576	SIN3-ING1b complex II
1	678	O96019	O96019Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	O96019	O96019Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	O96019	O96019Q92769	Q92769	SIN3-ING1b complex II
1	678	O96019	O96019Q92922	Q92922	SIN3-ING1b complex II
1	678	O96019	O96019Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	O96019	O96019Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	O96019	O96019Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	P51532	P51532Q09028	Q09028	SIN3-ING1b complex II
1	678	P51532	P51532Q12824	Q12824	SIN3-ING1b complex II
1	678	P51532	P51532Q13547	Q13547	SIN3-ING1b complex II
1	678	P51532	P51532Q16576	Q16576	SIN3-ING1b complex II
1	678	P51532	P51532Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	P51532	P51532Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	P51532	P51532Q92769	Q92769	SIN3-ING1b complex II
1	678	P51532	P51532Q92922	Q92922	SIN3-ING1b complex II
1	678	P51532	P51532Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	P51532	P51532Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	P51532	P51532Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q09028	Q09028Q12824	Q12824	SIN3-ING1b complex II
1	678	Q09028	Q09028Q13547	Q13547	SIN3-ING1b complex II
1	678	Q09028	Q09028Q16576	Q16576	SIN3-ING1b complex II
1	678	Q09028	Q09028Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	Q09028	Q09028Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	Q09028	Q09028Q92769	Q92769	SIN3-ING1b complex II
1	678	Q09028	Q09028Q92922	Q92922	SIN3-ING1b complex II
1	678	Q09028	Q09028Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q09028	Q09028Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q09028	Q09028Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q12824	Q12824Q13547	Q13547	SIN3-ING1b complex II
1	678	Q12824	Q12824Q16576	Q16576	SIN3-ING1b complex II
1	678	Q12824	Q12824Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	Q12824	Q12824Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	Q12824	Q12824Q92769	Q92769	SIN3-ING1b complex II
1	678	Q12824	Q12824Q92922	Q92922	SIN3-ING1b complex II
1	678	Q12824	Q12824Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q12824	Q12824Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q12824	Q12824Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q13547	Q13547Q16576	Q16576	SIN3-ING1b complex II
1	678	Q13547	Q13547Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	Q13547	Q13547Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	Q13547	Q13547Q92769	Q92769	SIN3-ING1b complex II
1	678	Q13547	Q13547Q92922	Q92922	SIN3-ING1b complex II
1	678	Q13547	Q13547Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q13547	Q13547Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q13547	Q13547Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q16576	Q16576Q4LE39	Q4LE39	SIN3-ING1b complex II
1	678	Q16576	Q16576Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	Q16576	Q16576Q92769	Q92769	SIN3-ING1b complex II
1	678	Q16576	Q16576Q92922	Q92922	SIN3-ING1b complex II
1	678	Q16576	Q16576Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q16576	Q16576Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q16576	Q16576Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q4LE39	Q4LE39Q8TAQ2	Q8TAQ2	SIN3-ING1b complex II
1	678	Q4LE39	Q4LE39Q92769	Q92769	SIN3-ING1b complex II
1	678	Q4LE39	Q4LE39Q92922	Q92922	SIN3-ING1b complex II
1	678	Q4LE39	Q4LE39Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q4LE39	Q4LE39Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q4LE39	Q4LE39Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q8TAQ2	Q8TAQ2Q92769	Q92769	SIN3-ING1b complex II
1	678	Q8TAQ2	Q8TAQ2Q92922	Q92922	SIN3-ING1b complex II
1	678	Q8TAQ2	Q8TAQ2Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q8TAQ2	Q8TAQ2Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q8TAQ2	Q8TAQ2Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q92769	Q92769Q92922	Q92922	SIN3-ING1b complex II
1	678	Q92769	Q92769Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q92769	Q92769Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q92769	Q92769Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q92922	Q92922Q96GM5	Q96GM5	SIN3-ING1b complex II
1	678	Q92922	Q92922Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q92922	Q92922Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q96GM5	Q96GM5Q96ST3	Q96ST3	SIN3-ING1b complex II
1	678	Q96GM5	Q96GM5Q9UK53	Q9UK53	SIN3-ING1b complex II
1	678	Q96ST3	Q96ST3Q9UK53	Q9UK53	SIN3-ING1b complex II
1	679	O15234	O15234P38919	P38919	Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)
1	679	O15234	O15234P61326	P61326	Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)
1	679	O15234	O15234Q9Y5S9	Q9Y5S9	Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)
1	679	P38919	P38919P61326	P61326	Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)
1	679	P38919	P38919Q9Y5S9	Q9Y5S9	Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)
1	679	P61326	P61326Q9Y5S9	Q9Y5S9	Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)
1	680	O15379	O15379O60907	O60907	NCOR-HDAC3 complex
1	680	O15379	O15379O75376	O75376	NCOR-HDAC3 complex
1	680	O15379	O15379Q13227	Q13227	NCOR-HDAC3 complex
1	680	O15379	O15379Q9BZK7	Q9BZK7	NCOR-HDAC3 complex
1	680	O60907	O60907O75376	O75376	NCOR-HDAC3 complex
1	680	O60907	O60907Q13227	Q13227	NCOR-HDAC3 complex
1	680	O60907	O60907Q9BZK7	Q9BZK7	NCOR-HDAC3 complex
1	680	O75376	O75376Q13227	Q13227	NCOR-HDAC3 complex
1	680	O75376	O75376Q9BZK7	Q9BZK7	NCOR-HDAC3 complex
1	680	Q13227	Q13227Q9BZK7	Q9BZK7	NCOR-HDAC3 complex
1	681	O00303	O00303O15371	O15371	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303O15372	O15372	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303O75821	O75821	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303O75822	O75822	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303P55884	P55884	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303P60228	P60228	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303Q13347	Q13347	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303Q14152	Q14152	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303Q99613	Q99613	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303Q9UBQ5	Q9UBQ5	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O00303	O00303Q9Y262	Q9Y262	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371O15372	O15372	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371O75821	O75821	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371O75822	O75822	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371P55884	P55884	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371P60228	P60228	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371Q13347	Q13347	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371Q14152	Q14152	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371Q99613	Q99613	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371Q9UBQ5	Q9UBQ5	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15371	O15371Q9Y262	Q9Y262	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372O75821	O75821	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372O75822	O75822	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372P55884	P55884	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372P60228	P60228	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372Q13347	Q13347	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372Q14152	Q14152	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372Q99613	Q99613	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372Q9UBQ5	Q9UBQ5	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O15372	O15372Q9Y262	Q9Y262	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821O75822	O75822	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821P55884	P55884	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821P60228	P60228	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821Q13347	Q13347	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821Q14152	Q14152	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821Q99613	Q99613	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821Q9UBQ5	Q9UBQ5	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75821	O75821Q9Y262	Q9Y262	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75822	O75822P55884	P55884	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75822	O75822P60228	P60228	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75822	O75822Q13347	Q13347	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75822	O75822Q14152	Q14152	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75822	O75822Q99613	Q99613	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
1	681	O75822	O75822Q9UBQ5	Q9UBQ5	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)
